system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,fy,fund_id,actives_tot,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,beneficiaries_ServiceRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,BegMktAssets_net,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net,ppd_system_directory_listed,RetirementSystemDesc,sys_DataStartYear,sys_DataEndYear,RetirementSystemStateAbbrev,Source,L
46,Municipal Employees' Retirement System of Michigan,1,713,2008,45,36092,6662,,23832,18895,3743,,,,,66586,6066337,64871,310717,,,,,,375588,-1675542,,91664,59672,151336,,,,,,,,,,-17726,26027,-17478,-15341,57,-1157739,-372355,-372355,,,,,,,,-6945,-16365,,-672,-396337,,4512261,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2009,45,35598,6726,,24930,19851,3846,,,,,67254,4512261,62677,350737,,,,,,413414,690270,,71103,39892,110995,861,,,,,,,,,-18021,7003,-2380,-1224,1071,1203214,-409867,-409867,,,,,,,,-9510,-18793,,-659,-438829,,5276645,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2010,45,35816,6961,,26930,21615,4008,,,,,69707,5276645,83573,341354,,,,,,424927,668407,,60044,41037,101080,860,,,,,,,,,-20093,5546,-2251,-1427,463,1178938,-453187,-453187,,,,,,,,-7006,-20951,,-1400,-482544,,5973039,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2011,45,35111,7160,,28202,22721,4139,,,,,70473,5973039,64790,298329,,,,,,363118,54567,,53475,37890,91366,,,,,,,,,,-19164,4151,-1251,-526,446,493233,-497764,-497764,,,,,,,,-7956,-22070,,-578,-528368,,5937904,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2012,45,34187,7262,,29739,24035,4313,,,,,71188,5937904,73133,783292,,,,,,856425,580402,,56802,44237,101039,,,,,,,,,,-16702,4805,-1336,-470,,1524728,-565235,-565235,,,,,,,,-460,-24412,,-71,-590178,,6872454,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2013,45,34809,7620,,32460,26379,4584,,,,,74889,6872454,88410,409563,,,,,,497973,906197,,56038,40597,96635,,,,,,,,,,-18930,6775,-2159,-1005,121,1486612,-662708,-662708,,,,,,,,,-20271,,-71,-683050,,7676016,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2014,45,35302,7960,,35754,29137,4998,,,,,79016,7676016,102446,523372,,,,,,625818,415623,,,,94415,,,,,,,,,,-16229,7770,-2126,-715,1801,1127072,-707268,-707268,,,,,,,,,-17804,,-18,-725090,,8077998,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2015,45,35274,8340,,37467,30533,5214,,,,,81081,8077998,86553,635581,,,,,,722134,-209813,,,,82344,,,,,,,,,,-19399,4884,-1299,-402,2380,581231,-754978,-754978,,,,,,,,,-17665,,,-772643,,7886586,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2016,45,34843,8252,,38774,31593,,,,,,81869,7886586,87043,566815,,,,,,653858,784319,,,,93958,,,,,,,,,,-15253,7678,-3220,-2106,102,1521442,-917084,-917084,,,,,,,,,-17446,,,-934530,,8473498,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2017,45,34787,8361,,40148,32819,,,,,,83296,8473498,88192,609707,,,,,,697899,1079662,,,,105894,,,,,,,,,,-12702,9361,-6171,-5373,55,1873998,-849719,-849719,,,,,,,,,-17389,,-4265,-871373,,9476123,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2018,45,33981,8605,,41350,,,,,,,83936,9476123,87739,707958,,,,,,795697,-504838,,,,120021,,,,,,,,,,-12648,15606,-12879,-12197,221,401180,-892530,-892530,,,,,,,,,-17463,,-6,-909999,,8967305,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2019,45,33710,8638,,42486,,,,,,,84834,8967305,86400,622384,,,,,,708784,1078695,,,,124494,,,,,,,,,,-11397,14997,-13123,-12655,20,1902470,-934735,-934735,,,,,,,,,-19708,,-4,-954447,,9915328,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2020,45,32314,8663,,43597,,,,,,,84574,9915328,88986,722022,,,,,,811008,1294427,,,,116093,,,,,,,,,,-8533,1918,58,454,161,2215132,-975742,-975742,,,,,,,,,-17854,,-14,-993610,,11136850,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2021,45,31019,8916,,44723,,,,,,,84658,11136850,88179,899518,,,,,,987697,1394653,,,,116760,,,,,,,,,,-9386,1337,381,447,87,2491529,-1029729,-1029729,,,,,,,,,-17801,,-13,-1047543,,12580836,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
46,Municipal Employees' Retirement System of Michigan,1,713,2022,45,30438,9128,,45839,,,,,,,85405,12580836,88520,785582,,,,,,874102,-1535248,,,,158897,,,,,,,,,,-9501,11776,-9174,-9112,123,-509025,-1069058,-1069058,,,,,,,,,-23046,,-15,-1092119,,10979692,1,"MERS of Michigan administers pension and other benefits for employees of more than 800 municipalities and other political subdivisions that have elected to participate. The system also administers defined contribution and hybrid retirement plans and various health insurance plans for its member cities, which may choose the type of retirement and health plan coverage.",2001,2022,MI,2014 MERS CAFR P 29,
47,Michigan Public School Employees Retirement System,1,685,2001,46,318538,14313,,130790,114936,11316,,,,,463641,40312341,371548,629925,,,,,,1001473,-4526334,,,,,,,,,,-1431,,,,-51910,49219,-45312,,138,-3574158,-1890812,-1890812,,,,,,,,-19836,-17312,,,-1927960,,34810222,1,"PSERS of Michigan administers pension, disability, health insurance, and survivors benefits for employees of public school districts, colleges, and universities in the state. Assets are managed by the state treasurer, who serves as sole fiduciary.",2001,2022,MI,2014 State CAFR p 90,
47,Michigan Public School Employees Retirement System,1,685,2002,46,326350,14403,,135277,118833,11745,,,,,476030,34810222,413164,603949,,,,,,1017113,-3676420,,,,,,,,,,-370,,,,-63653,34609,-27733,,125,-2716329,-2041440,-2041440,,,,,,,,-20814,-23610,,,-2085864,,30008030,1,"PSERS of Michigan administers pension, disability, health insurance, and survivors benefits for employees of public school districts, colleges, and universities in the state. Assets are managed by the state treasurer, who serves as sole fiduciary.",2001,2022,MI,2014 State CAFR p 90,
47,Michigan Public School Employees Retirement System,1,685,2003,46,326938,14247,,139814,122755,12203,,,,,480999,30008030,379085,697906,,,,,,1076991,4593907,,,,,,,,,,-982,,,,-63857,17032,-14069,,42,5609063,-2180574,-2180574,,,,,,,,-13642,-23017,,,-2217233,,33399859,1,"PSERS of Michigan administers pension, disability, health insurance, and survivors benefits for employees of public school districts, colleges, and universities in the state. Assets are managed by the state treasurer, who serves as sole fiduciary.",2001,2022,MI,2014 State CAFR p 90,
